Stock_Price,Call_Delta,Put_Delta,Call_Price,Put_Price
4110.707169349747,0.5955855885897321,-0.4044144114102679,152.51556176789109,91.11127490987133
4127.1499980271465,0.6165324750381005,-0.3834675249618995,162.48142178649096,84.6343062510714
4143.592826704546,0.6370628980333192,-0.36293710196668083,172.78835412131275,78.49840990849475
4160.035655381945,0.6571277697276325,-0.34287223027236746,183.4291014984019,72.69632860818433
4176.478484059344,0.6766824072491309,-0.32331759275086913,194.3956353862659,67.22003381864943
4192.921312736742,0.6956867412616997,-0.3043132587383003,205.67923022837658,62.06079998336145
4209.364141414141,0.7141054609830552,-0.28589453901694484,217.27054058136218,57.20928165894861
4225.80697009154,0.7319080970713826,-0.2680919029286174,229.159680124264,52.655592524451095
4242.249798768939,0.7490690447739019,-0.2509309552260981,241.33630153565127,48.38938525843923
4258.6926274463385,0.7655675305981089,-0.2344324694018911,253.78967628203236,44.39993132742154
4275.135456123737,0.7813875265075746,-0.2186124734924254,266.5087734208878,40.676199788877966
4291.578284801137,0.7965176162520012,-0.20348238374799876,279.4823365926418,37.20693428323261
4308.021113478535,0.8109508189127623,-0.18904918108723767,292.69895845575047,33.980727468942746
4324.463942155934,0.8246843750811874,-0.17531562491881258,306.14715190556717,30.98609224135987
4340.906770833333,0.8377195012912182,-0.1622804987087818,319.8154175085929,28.21152916698736
4357.349599510732,0.8500611184079403,-0.1499388815920597,333.6923066769764,25.64558965797096
4373.792428188131,0.8617175596379463,-0.13828244036205373,347.76648020171115,23.2769345053066
4390.23525686553,0.8727002636879836,-0.1272997363120164,362.026761855172,21.094387481369495
4406.678085542929,0.8830234583674595,-0.11697654163254045,376.4621868626773,19.08698381147542
4423.120914220328,0.8927038396217863,-0.10729616037821366,391.06204512742124,17.244013398820243
4439.563742897727,0.9017602506113719,-0.09823974938862812,405.8159191721438,15.555058766144214
4456.006571575126,0.9102133650294253,-0.08978663497057471,420.7137168333584,14.010027749959875
4472.449400252525,0.9180853783945169,-0.08191462160548313,435.7456988091935,12.599181048395224
4488.892228929924,0.9253997105741909,-0.0746002894258091,450.902501219422,11.313154781225535
4505.335057607323,0.9321807223061261,-0.06781927769387386,466.1751533857646,10.142978270169351
4521.777886284722,0.9384534479945433,-0.06154655200545667,481.5550910820125,9.08008728901848
4538.220714962121,0.9442433465815864,-0.055756653418413626,497.0341655370221,8.1163330666285
4554.66354363952,0.9495760718347851,-0.050423928165214904,512.6046484994235,7.243987351630523
4571.106372316919,0.9544772629594243,-0.045522737040575745,528.2592336913472,6.4557438661557
4587.549200994318,0.9589723560443759,-0.04102764395562408,543.9910349900665,5.744716487475387
4603.992029671717,0.9630864164858823,-0.036913583514117665,559.7935816817708,5.1044345017815544
4620.4348583491155,0.9668439922088296,-0.03315600779117045,575.6608111313658,4.528835273977791
4636.877687026515,0.9702689872209002,-0.02973101277909984,591.5870592067781,4.01225467199049
4653.320515703914,0.9733845547922071,-0.02661544520779291,607.5670487866059,3.549415574419996
4669.763344381313,0.9762130093511974,-0.02378699064880263,623.5958766665881,3.135414777003021
4686.206173058712,0.978775756025512,-0.021224243974487966,639.6689991640096,2.7657085970247124
4702.64900173611,0.9810932366321896,-0.018906763367810386,655.7822167005088,2.436097456126049
4719.09183041351,0.9831848908325963,-0.016815109167403697,671.9316576233036,2.1427097015204595
4735.5346590909085,0.9850691311108549,-0.014930868889145077,688.1137615031816,1.881984904001115
4751.977487768308,0.9867633302071369,-0.013236669792863087,704.3252621253782,1.6506568487986328
4768.420316445707,0.9882838196355846,-0.011716180364415352,720.56317036679,1.445736412810362
4784.863145123106,0.9896458979374189,-0.010354102062581139,736.8247571306988,1.26449449931971
4801.305973800505,0.9908638473595093,-0.009136152640490725,753.1075364882295,1.104445179452341
4817.748802477903,0.9919509577040234,-0.008049042295976583,769.4092491546794,0.9633291685040106
4834.191631155303,0.9929195561625336,-0.007080443837466421,785.7278464087781,0.8390977452025368
4850.634459832701,0.9937810420251842,-0.006218957974815753,802.0614745440421,0.7298972030684929
4867.0772885101005,0.9945459252394695,-0.005454074760530503,818.4084599238622,0.6340539054890151
4883.5201171875,0.9952238678813723,-0.004776132118627707,834.7672946957446,0.5500599999725928
